id,meter_id,units,voltage,temperature,power_factor,load_kw,frequency_hz,date,hour,day_of_week,is_weekend,voltage_status,voltage_flag,pf_issue,high_temp,load_intensity
192,MTR0000514,49.356,213.11,37.59,0.954,3.877,50.037,2025-06-07 20:51:21.875174,20,5,1,normal,1,0,0,12.730428861416401
193,MTR0000263,20.26,247.43,22.87,0.822,3.101,50.425,2025-05-12 07:37:07.256991,7,0,0,normal,1,1,0,6.53335526167281
194,MTR0000505,3.019,210.62,24.19,0.994,0.537,50.265,2025-02-03 00:42:03.059757,0,0,0,normal,1,0,0,5.6218692389340985
195,MTR0000137,18.542,211.9,20.64,0.804,6.615,50.398,2025-03-15 07:01:26.391554,7,5,1,normal,1,1,0,2.803019194226464
196,MTR0000339,20.714,231.33,26.51,0.804,5.333,50.447,2025-01-12 03:14:51.975599,3,6,1,normal,1,1,0,3.8841104741974983
197,MTR0000596,1.399,213.17,20.71,0.862,0.074,49.856,2025-03-02 17:13:43.614167,17,6,1,normal,1,0,0,18.902850966085666
198,MTR0000692,38.241,237.75,27.95,0.928,4.452,49.736,2024-12-12 17:15:40.257289,17,3,0,normal,1,0,0,8.589603347701376
199,MTR0000059,23.058,231.35,37.86,0.872,9.971,49.902,2024-12-31 06:54:11.545959,6,1,0,normal,1,0,0,2.312503948948
200,MTR0000010,49.187,249.17,20.09,0.782,7.162,50.073,2025-07-10 08:24:52.617006,8,3,0,normal,1,1,0,6.867764775530891
201,MTR0000039,21.015,220.83,22.55,0.895,4.02,49.987,2025-10-31 01:26:32.190946,1,4,0,normal,1,0,0,5.227598936321055
202,MTR0000785,19.345,210.29,26.54,0.984,2.918,49.622,2025-01-20 14:55:54.091232,14,0,0,normal,1,0,0,6.629518061966888
203,MTR0000116,26.798,219.23,28.83,0.779,8.355,49.54,2025-04-20 08:18:47.201825,8,6,1,normal,1,1,0,3.2074168672449224
204,MTR0000585,15.137,217.2,27.85,0.983,5.318,50.16,2025-10-05 17:26:07.827889,17,6,1,normal,1,0,0,2.8463654637731035
205,MTR0000332,31.702,230.67,26.51,0.785,4.629,50.285,2025-07-14 13:33:16.888670,13,0,0,normal,1,1,0,6.84854860974593
206,MTR0000103,37.039,235.59,31.73,0.849,7.68,50.059,2025-05-03 09:32:17.204684,9,5,1,normal,1,1,0,4.822780178671643
207,MTR0000925,15.607,225.56,36.03,0.836,5.318,49.74,2025-07-11 10:31:21.063488,10,4,0,normal,1,1,0,2.934744387468245
208,MTR0000801,20.741,247.49,27.99,0.967,0.796,50.27,2025-07-12 21:47:34.293009,21,5,1,normal,1,0,0,26.056205324053717
209,MTR0000123,28.637,218.94,38.43,0.914,6.489,49.622,2025-02-08 17:10:47.833755,17,5,1,normal,1,0,0,4.41315393257215
210,MTR0000123,23.872,226.16,23.66,0.878,9.604,49.894,2025-08-18 20:27:16.413451,20,0,0,normal,1,0,0,2.4856283989708468
211,MTR0000667,19.828,226.01,36.21,0.751,5.485,50.199,2025-03-07 01:59:19.371510,1,4,0,normal,1,1,0,3.614943272664954
212,MTR0000262,16.519,237.39,35.78,0.974,3.529,50.18,2025-02-23 12:50:38.101180,12,6,1,normal,1,0,0,4.680916177624886
213,MTR0000477,25.438,238.29,25.07,0.772,1.048,50.466,2024-12-22 05:39:50.684481,5,6,1,normal,1,1,0,24.272669153920283
214,MTR0000961,10.814,230.44,31.86,0.853,6.045,50.091,2025-02-22 22:53:36.804486,22,5,1,normal,1,0,0,1.7889135005566577
215,MTR0000805,18.359,244.03,32.94,0.829,2.739,50.01,2025-07-16 05:28:49.873344,5,2,0,normal,1,1,0,6.702786773323209
216,MTR0000838,5.862,225.21,34.79,0.892,8.79,49.526,2025-08-20 01:45:36.606172,1,2,0,normal,1,0,0,0.6668934392566107
217,MTR0000941,34.677,224.33,37.2,0.929,2.142,49.656,2025-01-17 10:38:58.473209,10,4,0,normal,1,0,0,16.189000051353634
218,MTR0000476,39.922,229.68,39.47,0.991,8.077,50.042,2025-05-17 14:12:04.435907,14,5,1,normal,1,0,0,4.94267061697336
219,MTR0000419,1.956,213.95,38.69,0.773,0.414,50.147,2024-12-15 06:39:42.749773,6,6,1,normal,1,1,0,4.724523562232796
220,MTR0000801,14.78,218.2,33.45,0.885,3.304,49.929,2025-04-01 00:41:44.848472,0,1,0,normal,1,0,0,4.4733520782322085
221,MTR0000138,17.806,226.91,30.37,0.994,2.608,50.29,2025-03-05 06:44:28.891507,6,2,0,normal,1,0,0,6.82742780894245
222,MTR0000210,27.981,231.39,31.36,0.937,6.92,49.617,2025-08-25 11:42:39.264072,11,0,0,normal,1,0,0,4.0434912666311185
223,MTR0000646,16.828,249.26,32.16,0.985,4.662,50.287,2025-10-01 21:54:00.211713,21,2,0,normal,1,0,0,3.6096018670058627
224,MTR0000907,47.802,241.56,28.72,0.765,1.279,49.536,2025-05-07 23:14:10.571055,23,2,0,normal,1,1,0,37.37421912260264
225,MTR0000025,32.53,244.79,26.25,0.94,4.345,49.986,2025-06-26 10:13:08.481759,10,3,0,normal,1,0,0,7.486749167435749
226,MTR0000162,15.865,238.47,24.35,0.812,1.654,50.304,2025-04-19 23:35:18.622933,23,5,1,normal,1,1,0,9.591840436273058
227,MTR0000810,41.769,241.75,38.67,0.96,5.557,50.199,2025-11-14 15:28:49.285680,15,4,0,normal,1,0,0,7.516452192815921
228,MTR0000961,10.976,216.93,34.19,0.794,0.68,50.01,2024-12-20 10:31:36.424223,10,4,0,normal,1,1,0,16.14093910383671
229,MTR0000983,30.257,231.53,22.2,0.936,3.125,50.224,2025-09-16 21:27:39.242057,21,1,0,normal,1,0,0,9.682209016931147
230,MTR0000447,11.455,224.99,37.63,0.796,8.273,50.142,2025-08-18 04:15:29.437394,4,0,0,normal,1,1,0,1.384623009037823
231,MTR0000348,47.433,219.34,39.34,0.836,1.356,50.29,2024-12-07 12:53:43.374631,12,5,1,normal,1,1,0,34.97983053222321
232,MTR0000403,35.65,212.47,27.49,0.766,4.185,49.583,2025-05-20 10:33:15.706069,10,1,0,normal,1,1,0,8.518498163684198
233,MTR0000093,11.228,227.82,31.96,0.828,6.781,50.195,2025-03-09 02:52:02.666031,2,6,1,normal,1,1,0,1.655800537088133
234,MTR0000294,22.051,231.5,36.11,0.809,8.854,49.767,2025-08-27 17:16:11.917784,17,2,0,normal,1,1,0,2.490509949728993
235,MTR0000598,10.644,228.0,32.83,0.995,0.863,49.933,2025-06-09 17:52:55.539900,17,0,0,normal,1,0,0,12.33357666770953
236,MTR0000161,38.081,216.81,38.09,0.899,7.258,49.61,2024-11-24 23:14:50.524975,23,6,1,normal,1,0,0,5.246754964515067
237,MTR0000011,31.369,243.4,29.24,0.885,1.314,50.042,2024-11-22 14:30:41.831386,14,4,0,normal,1,0,0,23.87272547393094
238,MTR0000802,3.205,212.38,22.77,0.886,5.063,49.606,2025-07-25 02:15:41.198907,2,4,0,normal,1,0,0,0.6330226485825626
239,MTR0000324,26.341,226.54,27.88,0.767,1.788,49.895,2025-03-05 20:01:00.079959,20,2,0,normal,1,1,0,14.732020514426653
240,MTR0000077,18.505,222.64,36.67,0.905,1.65,49.693,2025-10-12 12:30:09.967873,12,6,1,normal,1,0,0,11.215083544948213
241,MTR0000142,11.426,217.08,30.55,0.926,8.451,49.897,2025-07-10 19:46:47.594359,19,3,0,normal,1,0,0,1.3520277457960646
242,MTR0000148,40.142,235.0,36.75,0.768,8.933,49.869,2025-10-19 02:26:44.174474,2,6,1,normal,1,1,0,4.49367010671655
243,MTR0000524,22.682,215.97,38.54,0.906,8.803,50.047,2025-02-10 09:56:48.799948,9,0,0,normal,1,0,0,2.576618679292651
244,MTR0000484,47.05,231.55,32.83,0.98,3.82,50.303,2025-03-27 11:28:09.272472,11,3,0,normal,1,0,0,12.316721683974649
245,MTR0000231,5.563,240.05,34.21,0.76,9.052,50.064,2025-01-07 13:35:35.461694,13,1,0,normal,1,1,0,0.6145596392403455
246,MTR0000417,26.342,225.39,38.85,0.928,5.204,50.486,2025-07-05 03:46:38.209248,3,5,1,normal,1,0,0,5.061865753524686
247,MTR0000564,39.198,243.44,38.34,0.967,4.29,50.497,2025-03-16 12:11:37.967144,12,6,1,normal,1,0,0,9.13704163859758
248,MTR0000668,17.997,220.4,22.55,0.762,9.855,49.905,2024-12-20 00:03:38.542744,0,4,0,normal,1,1,0,1.8261777512148643
249,MTR0000753,36.605,223.92,30.37,0.8,3.079,49.667,2024-12-14 13:29:00.428624,13,5,1,normal,1,1,0,11.888561583106256
250,MTR0000810,18.283,213.46,24.3,0.825,8.056,49.807,2025-06-11 19:48:39.869656,19,2,0,normal,1,1,0,2.269485762803175
251,MTR0000618,39.602,229.66,23.53,0.757,7.153,49.537,2025-06-29 00:50:07.211721,0,6,1,normal,1,1,0,5.5364105460498445
252,MTR0000227,45.949,210.56,28.76,0.782,8.862,50.104,2025-09-28 21:02:32.574597,21,6,1,normal,1,1,0,5.184941113810524
253,MTR0000157,37.698,249.58,34.74,0.835,6.706,49.727,2025-06-09 06:11:41.909016,6,0,0,normal,1,1,0,5.62152457273401
254,MTR0000931,31.601,220.99,30.17,0.797,5.534,49.997,2025-06-24 09:28:00.139561,9,1,0,normal,1,1,0,5.710325785461176
255,MTR0000705,4.254,246.66,21.57,0.803,1.962,49.944,2025-07-31 06:29:15.339554,6,3,0,normal,1,1,0,2.1681846677641805
256,MTR0000084,15.477,232.95,39.27,0.938,4.295,50.403,2024-11-21 16:51:20.800030,16,3,0,normal,1,0,0,3.6034840431104938
257,MTR0000885,3.463,242.04,20.53,0.815,6.525,50.314,2025-06-26 07:01:20.871085,7,3,0,normal,1,1,0,0.5307271559737073
258,MTR0000945,12.697,242.68,26.33,0.993,9.23,49.904,2025-02-28 16:31:57.595907,16,4,0,normal,1,0,0,1.3756214781999152
259,MTR0000907,27.032,237.11,23.83,0.838,2.014,49.708,2024-11-21 22:02:04.311994,22,3,0,normal,1,1,0,13.421979036846889
260,MTR0000433,48.42,213.58,23.89,0.993,5.891,49.627,2025-02-19 08:12:37.309630,8,2,0,normal,1,0,0,8.219303650817093
261,MTR0000092,15.451,249.09,34.19,0.945,4.275,50.186,2025-05-16 22:00:24.970368,22,4,0,normal,1,0,0,3.6142605514373067
262,MTR0000778,43.042,222.27,27.69,0.817,9.314,50.35,2025-08-29 03:48:08.223162,3,4,0,normal,1,1,0,4.621210413130328
263,MTR0000971,40.945,224.7,38.01,0.953,3.047,49.656,2024-11-21 16:41:56.840808,16,3,0,normal,1,0,0,13.437763578065054
264,MTR0000105,20.749,233.55,21.74,0.948,9.994,50.267,2025-10-13 07:47:04.232366,7,0,0,normal,1,0,0,2.0761436100224033
265,MTR0000606,4.626,242.0,26.05,0.92,3.195,50.469,2025-05-12 16:57:36.283639,16,0,0,normal,1,0,0,1.4478827922291324
266,MTR0000698,10.671,246.94,35.63,0.858,4.462,49.76,2025-03-04 13:03:07.056902,13,1,0,normal,1,0,0,2.391523102816892
267,MTR0000127,6.518,240.57,31.09,0.914,1.896,50.237,2025-04-03 03:31:58.107625,3,3,0,normal,1,0,0,3.437745581510646
268,MTR0000689,21.648,226.53,33.51,0.927,5.17,49.914,2025-11-09 22:15:40.923043,22,6,1,normal,1,0,0,4.187225943470129
269,MTR0000313,38.584,244.25,26.48,0.98,6.7,49.68,2025-03-01 09:28:18.765179,9,5,1,normal,1,0,0,5.758797374929292
270,MTR0000455,42.503,213.94,20.58,0.866,1.389,49.879,2025-09-25 15:46:51.563537,15,3,0,normal,1,0,0,30.599491724321638
271,MTR0000138,46.374,249.43,33.97,0.909,2.778,49.555,2025-05-14 20:01:00.359193,20,2,0,normal,1,0,0,16.693244444764417
272,MTR0000174,49.716,246.89,39.15,0.896,1.259,50.42,2025-07-04 23:28:37.582489,23,4,0,normal,1,0,0,39.488169275859605
273,MTR0000289,21.741,229.13,24.0,0.843,7.325,50.42,2024-12-11 19:41:06.100664,19,2,0,normal,1,1,0,2.9680505555623817
274,MTR0000111,45.77,246.97,27.98,0.948,8.614,50.336,2025-07-10 11:11:49.715170,11,3,0,normal,1,0,0,5.31343706357434
275,MTR0000880,22.32,242.21,32.1,0.803,6.024,50.333,2025-03-01 12:12:57.797830,12,5,1,normal,1,1,0,3.7051731321827157
276,MTR0000164,35.194,219.13,31.83,0.865,0.592,50.046,2025-06-03 21:59:53.916846,21,1,0,normal,1,0,0,59.44832012972755
277,MTR0000574,8.885,210.84,26.44,0.916,2.018,49.526,2024-12-06 13:32:05.732735,13,4,0,normal,1,0,0,4.402852314904287
278,MTR0000709,46.445,242.6,20.79,0.763,9.592,49.936,2025-03-21 01:31:03.596057,1,4,0,normal,1,1,0,4.842050831890292
279,MTR0000964,4.827,247.59,29.78,0.994,0.648,49.647,2025-02-23 14:11:21.698177,14,6,1,normal,1,0,0,7.448959121001219
280,MTR0000523,35.586,247.32,21.38,0.821,9.697,50.494,2025-02-12 19:33:41.720679,19,2,0,normal,1,1,0,3.6697909974311673
281,MTR0000197,20.852,247.66,31.42,0.756,3.321,49.947,2025-03-24 20:03:06.499689,20,0,0,normal,1,1,0,6.278812770813698
282,MTR0000048,8.486,235.41,26.92,0.884,0.288,50.456,2025-11-11 01:02:28.271223,1,1,0,normal,1,0,0,29.46425471337801
283,MTR0000157,25.048,219.12,27.02,0.855,0.743,49.983,2025-07-01 08:21:21.551656,8,1,0,normal,1,0,0,33.71152474394692
284,MTR0000740,42.713,227.19,37.06,0.965,9.812,49.893,2025-02-04 09:01:56.224428,9,1,0,normal,1,0,0,4.353134576911357
285,MTR0000126,7.538,242.87,35.49,0.886,7.599,50.364,2024-11-20 13:41:08.160932,13,2,0,normal,1,0,0,0.9919713225801783
286,MTR0000497,21.07,213.27,20.41,0.895,2.066,50.252,2025-09-10 21:32:44.678322,21,2,0,normal,1,0,0,10.198401750233543
287,MTR0000900,39.076,219.58,32.99,0.94,0.855,49.786,2025-03-05 06:17:47.854464,6,2,0,normal,1,0,0,45.70238944573748
288,MTR0000654,46.275,221.26,24.09,0.976,9.141,49.672,2025-01-30 17:51:50.889972,17,3,0,normal,1,0,0,5.062350878075836
289,MTR0000315,41.673,244.08,34.43,0.913,1.068,50.479,2025-01-29 20:42:31.019851,20,2,0,normal,1,0,0,39.01929757212011
290,MTR0000892,11.041,214.26,33.81,0.904,2.212,50.05,2025-06-07 18:18:24.193235,18,5,1,normal,1,0,0,4.99138792320107
291,MTR0000605,37.657,248.61,29.96,0.945,3.26,49.582,2025-02-06 17:20:52.550548,17,3,0,normal,1,0,0,11.551191560762083
292,MTR0000209,36.468,235.98,35.34,0.883,1.234,49.86,2024-12-30 21:06:31.486760,21,0,0,normal,1,0,0,29.552434745261387
293,MTR0000400,5.176,231.84,36.65,0.876,4.955,50.48,2025-09-18 08:27:59.105611,8,3,0,normal,1,0,0,1.0445993045422715
294,MTR0000828,29.203,240.97,29.77,0.935,1.214,49.69,2025-05-14 20:11:17.848647,20,2,0,normal,1,0,0,24.054991309791514
295,MTR0000580,47.537,249.78,30.53,0.864,2.811,49.822,2024-12-03 23:52:28.443061,23,1,0,normal,1,0,0,16.911003518308366
296,MTR0000286,22.038,230.11,38.13,0.874,9.578,50.218,2025-03-29 11:54:30.198845,11,5,1,normal,1,0,0,2.30089548872887
297,MTR0000681,47.705,219.63,26.11,0.839,3.617,50.473,2025-04-05 00:44:17.775325,0,5,1,normal,1,1,0,13.189070530631653
298,MTR0000213,49.284,217.41,21.92,0.78,0.901,50.122,2025-05-06 16:59:51.342757,16,1,0,normal,1,1,0,54.698615997602694
299,MTR0000520,28.459,236.87,36.12,0.922,5.471,49.58,2025-10-15 06:18:48.453530,6,2,0,normal,1,0,0,5.201781755105547
300,MTR0000328,40.018,212.03,29.02,0.975,2.69,50.074,2025-10-13 13:59:47.851227,13,0,0,normal,1,0,0,14.876524622585046
301,MTR0000947,23.941,248.76,20.36,0.998,8.386,49.905,2025-08-08 08:58:26.782524,8,4,0,normal,1,0,0,2.8548737719129837
302,MTR0000406,29.023,233.5,26.85,0.832,1.819,49.842,2025-05-03 03:24:52.832948,3,5,1,normal,1,1,0,15.955382323351714
303,MTR0000850,43.581,247.32,20.7,0.766,1.28,49.68,2025-05-13 13:37:53.142897,13,1,0,normal,1,1,0,34.047390254763634
304,MTR0000773,49.368,237.3,21.01,0.751,0.063,49.64,2025-02-26 08:52:10.730580,8,2,0,normal,1,1,0,783.49468338359
305,MTR0000298,38.691,228.05,38.96,0.983,8.182,49.941,2025-04-20 08:43:28.233803,8,6,1,normal,1,0,0,4.728789136165808
306,MTR0000201,41.522,238.35,37.27,0.914,3.999,49.509,2025-02-24 11:32:14.238997,11,0,0,normal,1,0,0,10.383069809777918
307,MTR0000851,4.441,231.08,22.72,0.838,6.959,50.206,2025-02-18 20:57:28.901502,20,1,0,normal,1,1,0,0.6381654861826611
308,MTR0000383,48.794,224.19,23.8,0.916,7.701,49.664,2025-04-05 21:17:20.165317,21,5,1,normal,1,0,0,6.336052024344859
309,MTR0000135,0.834,224.03,34.49,0.858,9.728,50.33,2025-04-14 07:44:27.657451,7,0,0,normal,1,0,0,0.08573181976581028
310,MTR0000087,33.543,246.7,23.17,0.9,4.297,50.026,2025-04-24 20:04:44.559289,20,3,0,normal,1,0,0,7.806125654815792
311,MTR0000319,9.935,219.85,31.56,0.947,8.594,50.32,2025-10-22 01:42:38.228350,1,2,0,normal,1,0,0,1.156037751876016
312,MTR0000048,22.948,249.58,31.88,0.974,5.32,50.102,2025-01-16 15:59:57.519902,15,3,0,normal,1,0,0,4.313525726455402
313,MTR0000399,46.807,233.31,34.43,0.76,4.054,49.889,2025-03-28 06:41:43.747885,6,4,0,normal,1,1,0,11.545852131593165
314,MTR0000078,42.221,242.16,28.75,0.971,4.372,50.116,2025-06-29 16:43:28.389180,16,6,1,normal,1,0,0,9.657114233499009
315,MTR0000477,3.075,243.75,35.97,0.775,7.089,49.967,2025-07-16 13:02:22.532678,13,2,0,normal,1,1,0,0.4337700186626906
316,MTR0000450,39.717,231.06,30.21,0.896,8.891,50.097,2025-09-02 16:41:24.154486,16,1,0,normal,1,0,0,4.46709653908836
317,MTR0000069,9.035,246.67,36.37,0.898,3.069,49.587,2025-09-10 07:09:47.694883,7,2,0,normal,1,0,0,2.943946093365613
318,MTR0000617,32.61,241.24,36.62,0.869,2.669,50.459,2025-11-01 04:53:14.721975,4,5,1,normal,1,0,0,12.218013420706553
319,MTR0000195,26.359,225.98,22.04,0.893,9.519,50.438,2025-04-28 19:41:21.851935,19,0,0,normal,1,0,0,2.7690904831489833
320,MTR0000696,28.158,212.07,24.64,0.842,8.653,50.392,2025-05-02 11:24:24.844758,11,4,0,normal,1,1,0,3.2541277543883576
321,MTR0000985,22.807,237.55,33.34,0.949,5.156,49.886,2025-11-09 11:52:26.146836,11,6,1,normal,1,0,0,4.423381645885094
322,MTR0000968,18.554,238.61,31.18,0.952,5.824,50.358,2025-03-17 08:20:24.757141,8,0,0,normal,1,0,0,3.185777496947979
323,MTR0000251,0.454,214.7,35.99,0.829,1.631,50.428,2025-05-24 17:09:21.475018,17,5,1,normal,1,1,0,0.27835512964359505
324,MTR0000171,17.088,236.43,37.25,0.894,7.754,50.348,2025-04-29 19:52:20.606123,19,1,0,normal,1,0,0,2.2037629561994376
325,MTR0000113,8.924,230.53,33.95,0.934,7.373,50.215,2025-05-24 11:02:00.487992,11,5,1,normal,1,0,0,1.2103604904916716
326,MTR0000770,48.697,247.48,30.54,0.893,5.455,50.022,2025-08-10 13:20:40.419939,13,6,1,normal,1,0,0,8.927023048537034
327,MTR0000945,28.514,244.76,33.01,0.971,2.421,50.335,2025-02-23 19:41:11.416297,19,6,1,normal,1,0,0,11.777729129578152
328,MTR0000619,10.284,233.47,26.31,0.901,2.543,50.106,2025-08-21 17:39:31.066698,17,3,0,normal,1,0,0,4.044026566942324
329,MTR0000808,22.486,220.98,37.94,0.915,1.469,50.152,2025-01-04 02:47:29.251992,2,5,1,normal,1,0,0,15.306907372992695
330,MTR0000680,34.262,233.03,24.46,0.822,9.154,49.822,2025-01-21 12:40:09.652610,12,1,0,normal,1,1,0,3.7428405693242635
331,MTR0000980,41.364,218.71,20.73,0.761,3.018,50.237,2025-01-04 09:05:57.154571,9,5,1,normal,1,1,0,13.70571999430088
332,MTR0000255,26.701,242.84,29.16,0.968,2.46,50.234,2025-02-01 04:55:04.671962,4,5,1,normal,1,0,0,10.854020918614152
333,MTR0000655,39.243,242.79,27.81,0.942,1.006,49.524,2025-07-03 08:30:21.775635,8,3,0,normal,1,0,0,39.00855856303615
334,MTR0000099,19.563,233.06,24.05,0.776,9.073,49.702,2025-06-23 07:34:21.071743,7,0,0,normal,1,1,0,2.156175293535442
335,MTR0000018,11.451,241.81,33.58,0.858,7.043,49.884,2025-06-09 21:29:54.026305,21,0,0,normal,1,0,0,1.6258673493293352
336,MTR0000350,7.631,249.86,35.0,0.794,4.477,50.133,2025-09-23 08:35:35.276469,8,1,0,normal,1,1,0,1.704485806375237
337,MTR0000930,2.725,216.77,28.23,0.902,0.327,49.621,2025-11-07 19:07:40.912294,19,4,0,normal,1,0,0,8.333078499128467
338,MTR0000604,4.556,225.11,24.51,0.884,2.098,50.197,2025-02-03 01:16:18.658191,1,0,0,normal,1,0,0,2.171581641650898
339,MTR0000001,28.446,243.85,26.78,0.85,1.707,49.815,2025-11-06 13:38:52.607458,13,3,0,normal,1,0,0,16.664225751460155
340,MTR0000309,31.955,245.81,20.75,0.944,1.49,49.801,2025-08-16 00:32:13.546330,0,5,1,normal,1,0,0,21.446164790840328
341,MTR0000926,39.023,235.6,27.17,0.919,7.578,49.71,2025-03-22 04:47:35.813146,4,5,1,normal,1,0,0,5.149504949188508
342,MTR0000686,39.625,246.89,27.83,0.792,1.071,49.619,2025-01-05 10:25:34.887331,10,6,1,normal,1,1,0,36.99778713550761
343,MTR0000545,23.635,237.93,32.73,0.935,6.801,49.523,2025-10-26 12:18:20.709092,12,6,1,normal,1,0,0,3.4752191218657233
344,MTR0000188,39.707,235.17,21.06,0.815,7.736,50.096,2025-07-13 05:35:01.072301,5,6,1,normal,1,1,0,5.1327493113374985
345,MTR0000699,0.305,244.6,24.11,0.978,2.931,50.451,2025-03-22 11:02:31.239052,11,5,1,normal,1,0,0,0.104059692733904
346,MTR0000875,15.279,242.33,39.72,0.802,4.331,49.857,2025-08-15 23:41:23.320843,23,4,0,normal,1,1,0,3.527814528250916
347,MTR0000870,19.174,217.67,37.9,0.984,0.463,50.044,2025-10-26 19:03:46.275028,19,6,1,normal,1,0,0,41.41163257813006
348,MTR0000684,4.519,231.92,39.93,0.913,2.76,50.038,2025-06-13 00:26:18.885726,0,4,0,normal,1,0,0,1.6373129082865643
349,MTR0000354,19.487,236.92,36.15,0.804,8.878,50.297,2025-08-31 01:38:00.487787,1,6,1,normal,1,1,0,2.1949738736496127
350,MTR0000411,11.515,224.55,37.9,0.932,8.855,50.278,2025-06-27 11:17:52.799226,11,4,0,normal,1,0,0,1.3003937883751684
351,MTR0000078,45.719,233.58,38.76,0.796,1.29,49.936,2025-08-20 02:31:47.003198,2,2,0,normal,1,1,0,35.44081053635243
352,MTR0000285,40.845,218.23,33.15,0.955,8.486,49.946,2024-12-06 03:23:31.406503,3,4,0,normal,1,0,0,4.813216105095327
353,MTR0000820,32.082,212.57,26.42,0.765,9.396,50.159,2025-03-01 15:29:35.964178,15,5,1,normal,1,1,0,3.414428039135761
354,MTR0000620,47.558,233.27,32.11,0.774,8.232,49.7,2025-11-04 22:36:08.655461,22,1,0,normal,1,1,0,5.777203866370425
355,MTR0000430,17.208,232.68,22.77,0.781,3.515,49.978,2025-10-29 12:04:57.100393,12,2,0,normal,1,1,0,4.895576399498151
356,MTR0000730,5.908,234.45,35.39,0.853,9.297,49.736,2025-09-20 12:32:49.767408,12,5,1,normal,1,0,0,0.6354731252305849
357,MTR0000626,46.127,234.96,38.12,0.966,1.928,49.529,2025-05-17 03:43:16.208650,3,5,1,normal,1,0,0,23.92466844051639
358,MTR0000923,36.787,239.19,21.34,0.97,9.29,50.334,2025-05-04 14:02:54.565190,14,6,1,normal,1,0,0,3.959845037841725
359,MTR0000891,43.509,244.39,21.19,0.947,2.188,50.085,2025-10-28 12:28:46.990983,12,1,0,normal,1,0,0,19.88519248083875
360,MTR0000055,45.3,222.0,30.8,0.909,2.873,50.172,2024-11-23 08:50:30.842895,8,5,1,normal,1,0,0,15.767435546691447
361,MTR0000900,4.135,213.73,31.47,0.978,7.884,50.453,2025-06-30 14:25:11.612497,14,0,0,normal,1,0,0,0.5244792941662936
362,MTR0000968,30.954,221.56,37.6,0.816,7.297,50.057,2025-01-05 12:08:37.218960,12,6,1,normal,1,1,0,4.242011454006504
363,MTR0000380,13.22,244.6,29.76,1.0,2.525,49.603,2025-09-07 21:23:14.528195,21,6,1,normal,1,0,0,5.235622829216518
364,MTR0000342,7.46,222.8,28.31,0.992,6.289,50.153,2025-02-22 05:48:33.226890,5,5,1,normal,1,0,0,1.186196237563623
365,MTR0000071,41.128,218.45,20.01,0.765,5.849,49.641,2025-06-12 17:08:26.765013,17,3,0,normal,1,1,0,7.0316173164347475
366,MTR0000929,21.275,212.48,37.72,0.899,0.357,50.077,2025-04-24 02:31:22.183459,2,3,0,normal,1,0,0,59.592168286602615
367,MTR0000130,35.224,245.52,20.2,0.94,4.443,49.907,2025-08-06 11:58:07.421145,11,2,0,normal,1,0,0,7.927958748686139
368,MTR0000670,5.123,217.34,28.96,0.896,3.068,50.41,2025-08-05 10:04:41.416254,10,1,0,normal,1,0,0,1.669812027992086
369,MTR0000417,28.461,235.76,39.99,0.799,4.277,50.133,2025-05-14 20:47:03.970786,20,2,0,normal,1,1,0,6.654415117102836
370,MTR0000499,26.522,220.22,21.1,0.821,8.055,50.058,2025-08-14 01:21:16.702796,1,3,0,normal,1,1,0,3.2926091960158956
371,MTR0000311,16.989,211.41,35.63,0.815,2.625,49.861,2025-05-04 09:36:48.881404,9,6,1,normal,1,1,0,6.471975344855829
372,MTR0000101,29.997,213.96,35.91,0.786,7.379,50.149,2025-10-12 16:31:47.231341,16,6,1,normal,1,1,0,4.065179475295467
373,MTR0000343,7.543,241.08,29.37,0.761,5.141,49.514,2025-03-23 16:36:37.364626,16,6,1,normal,1,1,0,1.4672214214716566
374,MTR0000711,44.005,229.84,26.69,0.972,1.143,49.798,2025-03-12 17:08:39.165002,17,2,0,normal,1,0,0,38.499225728558805
375,MTR0000227,14.842,244.93,34.87,0.898,9.886,50.095,2025-05-20 01:42:59.499110,1,1,0,normal,1,0,0,1.5013134722704107
376,MTR0000693,43.081,216.67,24.53,0.856,7.51,49.633,2025-08-26 21:07:48.844088,21,1,0,normal,1,0,0,5.736477048632426
377,MTR0000075,36.782,218.64,28.09,0.992,0.723,50.194,2024-12-24 09:35:50.277403,9,1,0,normal,1,0,0,50.87343190273994
378,MTR0000952,6.622,220.9,31.67,0.937,0.9,49.653,2025-03-09 20:03:35.036077,20,6,1,normal,1,0,0,7.357696025599716
379,MTR0000828,16.486,227.07,39.93,0.851,3.564,50.141,2025-08-08 01:27:19.279264,1,4,0,normal,1,0,0,4.625688480110886
380,MTR0000299,17.469,221.72,26.21,0.888,2.198,49.996,2025-02-05 07:07:40.070668,7,2,0,normal,1,0,0,7.9476435503023195
381,MTR0000618,41.539,228.03,27.56,0.985,8.601,50.176,2024-11-23 01:34:32.040214,1,5,1,normal,1,0,0,4.829549087839684
